Hz,Gain
1057.407407,-0.947251495
1058.333333,-0.930185603
1059.259259,-0.913152686
1060.185185,-0.896023673
1061.111111,-0.87853709
1062.037037,-0.861521713
1062.962963,-0.844284716
1063.888889,-0.828253624
1064.814815,-0.813172738
1065.740741,-0.798001331
1066.666667,-0.782805397
1067.592593,-0.767872541
1068.518519,-0.752896328
1069.444444,-0.738275343
1070.37037,-0.72437035
1071.296296,-0.710612947
1072.222222,-0.697355546
1073.148148,-0.685630183
1074.074074,-0.673693129
1075,-0.66259288
1075.925926,-0.651981424
1076.851852,-0.640850666
1077.777778,-0.630585192
1078.703704,-0.620367433
1079.62963,-0.610234238
1080.555556,-0.601091321
1081.481481,-0.592285817
1082.407407,-0.583315051
1083.333333,-0.57485791
1084.259259,-0.567793277
1085.185185,-0.560734675
1086.111111,-0.553552525
1087.037037,-0.547327737
1087.962963,-0.541663579
1088.888889,-0.536445903
1089.814815,-0.531010399
1090.740741,-0.526272947
1091.666667,-0.522345882
1092.592593,-0.518434006
1093.518519,-0.51445493
1094.444444,-0.510988191
1095.37037,-0.508409305
1096.296296,-0.505711189
1097.222222,-0.502924913
1098.148148,-0.501248846
1099.074074,-0.500513352
1100,-0.499945661
1100.925926,-0.499442214
1101.851852,-0.499467074
1102.777778,-0.500095804
1103.703704,-0.501587672
1104.62963,-0.503301149
1105.555556,-0.505910821
1106.481481,-0.510077887
1107.407407,-0.514727578
1108.333333,-0.519851319
1109.259259,-0.525325486
1110.185185,-0.531774118
1111.111111,-0.539089452
1112.037037,-0.547530519
1112.962963,-0.556791576
1113.888889,-0.566367141
1114.814815,-0.577370993
1115.740741,-0.589253039
1116.666667,-0.601768118
1117.592593,-0.615505137
1118.518519,-0.629873923
1119.444444,-0.645119463
1120.37037,-0.661387645
1121.296296,-0.67809614
1122.222222,-0.695103273
1123.148148,-0.713457337
1124.074074,-0.732316778
1125,-0.752041845
1125.925926,-0.771443632
1126.851852,-0.79136897
1127.777778,-0.812137934
1128.703704,-0.833604578
1129.62963,-0.854721902
1130.555556,-0.876051448
1131.481481,-0.897056836
1132.407407,-0.91812688
1133.333333,-0.939991647
1134.259259,-0.962645061
1135.185185,-0.984931383
1136.111111,-1.00639397
1137.037037,-1.029560704
1137.962963,-1.053284478
1138.888889,-1.076263216
1139.814815,-1.098834966
1140.740741,-1.120396145
1141.666667,-1.144061315
1142.592593,-1.168384928
1143.518519,-1.193266263
1144.444444,-1.218696693
1145.37037,-1.24396742
1146.296296,-1.269144934
1147.222222,-1.294079974
1148.148148,-1.320626205
1149.074074,-1.348283107
1150,-1.374266687
1150.925926,-1.399447136
1151.851852,-1.425389665
1152.777778,-1.452190988
1153.703704,-1.478568839
1154.62963,-1.505030382
1155.555556,-1.532472898
1156.481481,-1.560750334
1157.407407,-1.58848354
1158.333333,-1.616295022
1159.259259,-1.643512256
1160.185185,-1.671322691
1161.111111,-1.701069104
1162.037037,-1.730056197
1162.962963,-1.758970698
1163.888889,-1.788731429
1164.814815,-1.818189815
1165.740741,-1.848215085
1166.666667,-1.876931735
1167.592593,-1.905517646
1168.518519,-1.935572147
1169.444444,-1.965082078
1170.37037,-1.994864001
1171.296296,-2.025089662
1172.222222,-2.055545195
1173.148148,-2.085771048
1174.074074,-2.115839819
1175,-2.144555119
1175.925926,-2.173395147
1176.851852,-2.204391744
1177.777778,-2.234666855
1178.703704,-2.263221975
1179.62963,-2.29183324
1180.555556,-2.320271999
1181.481481,-2.348215603
1182.407407,-2.376030315
1183.333333,-2.404513727
1184.259259,-2.43382289
1185.185185,-2.462086815
1186.111111,-2.488728106
1187.037037,-2.514952416
1187.962963,-2.541940865
1188.888889,-2.569854617
1189.814815,-2.596287862
1190.740741,-2.622285235
1191.666667,-2.649645747
1192.592593,-2.677675639
1193.518519,-2.704420488
1194.444444,-2.732056409
1195.37037,-2.76086673
1196.296296,-2.788284273
1197.222222,-2.815931878
1198.148148,-2.843727766
1199.074074,-2.870647549
1200,-2.89860628
1200.925926,-2.9268997
1201.851852,-2.95404875
1202.777778,-2.980964217
1203.703704,-3.008189916
1204.62963,-3.034155317
1205.555556,-3.059492365
1206.481481,-3.085114702
1207.407407,-3.11054853
1208.333333,-3.133800941
1209.259259,-3.156163051
1210.185185,-3.178745197
1211.111111,-3.199870299
1212.037037,-3.220613943
1212.962963,-3.24050064
1213.888889,-3.258304253
1214.814815,-3.275268963
1215.740741,-3.292213344
1216.666667,-3.307223448
1217.592593,-3.320251202
1218.518519,-3.332302714
1219.444444,-3.342789605
1220.37037,-3.352925323
1221.296296,-3.361561831
1222.222222,-3.369223042
1223.148148,-3.376414248
1224.074074,-3.38100627
1225,-3.384360036
1225.925926,-3.386477894
1226.851852,-3.386420125
1227.777778,-3.385243558
1228.703704,-3.383977379
1229.62963,-3.380986349
1230.555556,-3.376671434
1231.481481,-3.371527688
1232.407407,-3.364730004
1233.333333,-3.35702343
1234.259259,-3.348343956
1235.185185,-3.337700749
1236.111111,-3.326090551
1237.037037,-3.313943066
1237.962963,-3.300883403
1238.888889,-3.286804646
1239.814815,-3.271112502
1240.740741,-3.252904488
1241.666667,-3.235243128
1242.592593,-3.217019559
1243.518519,-3.198421821
1244.444444,-3.178497081
1245.37037,-3.158290193
1246.296296,-3.136726851
1247.222222,-3.114452237
1248.148148,-3.091794795
1249.074074,-3.068486835
1250,-3.044332237
1250.925926,-3.020257168
1251.851852,-2.995500366
1252.777778,-2.970599201
1253.703704,-2.945714893
1254.62963,-2.921449466
1255.555556,-2.897477957
1256.481481,-2.872424326
1257.407407,-2.847263288
1258.333333,-2.822286382
1259.259259,-2.796758307
1260.185185,-2.771277932
1261.111111,-2.748000993
1262.037037,-2.724243412
1262.962963,-2.700056112
1263.888889,-2.676075462
1264.814815,-2.651891484
1265.740741,-2.62895182
1266.666667,-2.605609876
1267.592593,-2.581477535
1268.518519,-2.557279716
1269.444444,-2.533525081
1270.37037,-2.509751586
1271.296296,-2.486437855
1272.222222,-2.462002386
1273.148148,-2.436584807
1274.074074,-2.411853462
1275,-2.386737696
1275.925926,-2.361571563
1276.851852,-2.337519803
1277.777778,-2.31457507
1278.703704,-2.293202307
1279.62963,-2.272527911
1280.555556,-2.252696166
1281.481481,-2.233461295
1282.407407,-2.215009988
1283.333333,-2.197798312
1284.259259,-2.181888204
1285.185185,-2.16522188
1286.111111,-2.149302666
1287.037037,-2.134887337
1287.962963,-2.119794434
1288.888889,-2.104897382
1289.814815,-2.090837331
1290.740741,-2.077622183
1291.666667,-2.064705092
1292.592593,-2.050958623
1293.518519,-2.037611462
1294.444444,-2.02443401
1295.37037,-2.011289679
1296.296296,-1.99824181
1297.222222,-1.985531039
1298.148148,-1.973558178
1299.074074,-1.960447026
1300,-1.946774529
1300.925926,-1.933124029
1301.851852,-1.919922862
1302.777778,-1.906606237
1303.703704,-1.892522457
1304.62963,-1.87872734
1305.555556,-1.865571676
1306.481481,-1.853307437
1307.407407,-1.841281916
1308.333333,-1.829266479
1309.259259,-1.817729191
1310.185185,-1.805533607
1311.111111,-1.793103598
1312.037037,-1.782914809
1312.962963,-1.773066133
1313.888889,-1.763688183
1314.814815,-1.754651033
1315.740741,-1.745285886
1316.666667,-1.736717143
1317.592593,-1.727526895
1318.518519,-1.717824205
1319.444444,-1.708913057
1320.37037,-1.701472781
1321.296296,-1.69447044
1322.222222,-1.686750021
1323.148148,-1.679802333
1324.074074,-1.673502377
1325,-1.667436206
1325.925926,-1.660523947
1326.851852,-1.653709472
1327.777778,-1.646962038
1328.703704,-1.64050295
1329.62963,-1.636347063
1330.555556,-1.63276109
1331.481481,-1.62877946
1332.407407,-1.625416677
1333.333333,-1.622300071
1334.259259,-1.619070862
1335.185185,-1.616717324
1336.111111,-1.614750035
1337.037037,-1.613179339
1337.962963,-1.611315198
1338.888889,-1.609901952
1339.814815,-1.609473284
1340.740741,-1.610947321
1341.666667,-1.612412253
1342.592593,-1.613671476
1343.518519,-1.615312259
1344.444444,-1.617527598
1345.37037,-1.620321384
1346.296296,-1.624228043
1347.222222,-1.627899036
1348.148148,-1.631522678
1349.074074,-1.636831646
1350,-1.64167144
1350.925926,-1.646351194
1351.851852,-1.652119126
1352.777778,-1.659207007
1353.703704,-1.665638732
1354.62963,-1.672167657
1355.555556,-1.680071647
1356.481481,-1.687508892
1357.407407,-1.694387262
1358.333333,-1.702811512
1359.259259,-1.711517544
1360.185185,-1.719650192
1361.111111,-1.728763612
1362.037037,-1.738811219
1362.962963,-1.749506378
1363.888889,-1.760616379
1364.814815,-1.770759712
1365.740741,-1.779097873
1366.666667,-1.787781716
1367.592593,-1.797604546
1368.518519,-1.808198061
1369.444444,-1.818192491
1370.37037,-1.827721734
1371.296296,-1.838329789
1372.222222,-1.848818373
1373.148148,-1.860896214
1374.074074,-1.87221982
1375,-1.883033424
1375.925926,-1.894791534
1376.851852,-1.90619218
1377.777778,-1.919176883
1378.703704,-1.933293598
1379.62963,-1.9438847
1380.555556,-1.952963296
1381.481481,-1.964771628
1382.407407,-1.977506801
1383.333333,-1.989390891
1384.259259,-2.000776695
1385.185185,-2.01279755
1386.111111,-2.024437542
1387.037037,-2.035653618
1387.962963,-2.047741672
1388.888889,-2.06076434
1389.814815,-2.072187003
1390.740741,-2.083552168
1391.666667,-2.094659917
1392.592593,-2.106299633
1393.518519,-2.117320173
1394.444444,-2.12819595
1395.37037,-2.138853467
1396.296296,-2.149489437
1397.222222,-2.160116785
1398.148148,-2.171008652
1399.074074,-2.181049905
1400,-2.191209282
1400.925926,-2.19993422
1401.851852,-2.209081218
1402.777778,-2.218960002
1403.703704,-2.228350729
1404.62963,-2.236950178
1405.555556,-2.244827533
1406.481481,-2.25339113
1407.407407,-2.263081652
1408.333333,-2.272894803
1409.259259,-2.281874843
1410.185185,-2.290462536
1411.111111,-2.29937464
1412.037037,-2.306924378
1412.962963,-2.314877812
1413.888889,-2.324675592
1414.814815,-2.333440727
1415.740741,-2.34140755
1416.666667,-2.350931252
1417.592593,-2.361290365
1418.518519,-2.370579124
1419.444444,-2.379388387
1420.37037,-2.388409453
1421.296296,-2.397061973
1422.222222,-2.406172241
1423.148148,-2.415482695
1424.074074,-2.424482484
1425,-2.433969111
1425.925926,-2.443722002
1426.851852,-2.452432782
1427.777778,-2.461967934
1428.703704,-2.471902741
1429.62963,-2.481648957
1430.555556,-2.490270812
1431.481481,-2.498713387
1432.407407,-2.507859419
1433.333333,-2.51733859
1434.259259,-2.525850281
1435.185185,-2.534676359
1436.111111,-2.542259608
1437.037037,-2.548166054
1437.962963,-2.5548644
1438.888889,-2.561606462
1439.814815,-2.567273074
1440.740741,-2.572963206
1441.666667,-2.57842295
1442.592593,-2.582552102
1443.518519,-2.586343924
1444.444444,-2.588795915
1445.37037,-2.589582544
1446.296296,-2.590665968
1447.222222,-2.591242713
1448.148148,-2.589855972
1449.074074,-2.588357175
1450,-2.585202539
1450.925926,-2.581033219
1451.851852,-2.576908801
1452.777778,-2.570958237
1453.703704,-2.562563876
1454.62963,-2.553158394
1455.555556,-2.543267908
1456.481481,-2.532294133
1457.407407,-2.520115854
1458.333333,-2.505899952
1459.259259,-2.490574205
1460.185185,-2.475054141
1461.111111,-2.457902996
1462.037037,-2.438634533
1462.962963,-2.416886283
1463.888889,-2.394204987
1464.814815,-2.371230304
1465.740741,-2.347624283
1466.666667,-2.322642491
1467.592593,-2.295525221
1468.518519,-2.267549669
1469.444444,-2.239218717
1470.37037,-2.209401
1471.296296,-2.177638689
1472.222222,-2.146445354
1473.148148,-2.115079714
1474.074074,-2.082228768
1475,-2.048832021
1475.925926,-2.014929418
1476.851852,-1.981697434
1477.777778,-1.94773369
1478.703704,-1.911979925
1479.62963,-1.875904065
1480.555556,-1.841432063
1481.481481,-1.807593856
1482.407407,-1.773263452
1483.333333,-1.738905572
1484.259259,-1.704337901
1485.185185,-1.671061569
1486.111111,-1.638022325
1487.037037,-1.605164904
1487.962963,-1.5723345
1488.888889,-1.540464128
1489.814815,-1.509851669
1490.740741,-1.479364403
1491.666667,-1.449334359
1492.592593,-1.420277658
1493.518519,-1.392555797
1494.444444,-1.365239082
1495.37037,-1.338324447
1496.296296,-1.312889633
1497.222222,-1.288492695
1498.148148,-1.26532577
1499.074074,-1.242596437
1500,-1.218955467
1500.925926,-1.19665962
1501.851852,-1.176699578
1502.777778,-1.157767017
1503.703704,-1.139094905
1504.62963,-1.11930605
1505.555556,-1.101680212
1506.481481,-1.085402938
1507.407407,-1.069164973
1508.333333,-1.053727871
1509.259259,-1.03768728
1510.185185,-1.022740308
1511.111111,-1.008856447
1512.037037,-0.993383879
1512.962963,-0.978426878
1513.888889,-0.965469982
1514.814815,-0.952462047
1515.740741,-0.93885392
1516.666667,-0.926522146
1517.592593,-0.91504657
1518.518519,-0.903402894
1519.444444,-0.891914189
1520.37037,-0.882106257
1521.296296,-0.87334151
1522.222222,-0.865469157
1523.148148,-0.858661531
1524.074074,-0.853411485
1525,-0.849912776
1525.925926,-0.8478208
1526.851852,-0.847795235
1527.777778,-0.850234546
1528.703704,-0.855500386
1529.62963,-0.861302758
1530.555556,-0.869244796
1531.481481,-0.880141296
1532.407407,-0.891701114
1533.333333,-0.904397009
1534.259259,-0.91792661
1535.185185,-0.93200236
1536.111111,-0.948603985
1537.037037,-0.966241122
1537.962963,-0.984450064
1538.888889,-1.003314455
1539.814815,-1.022295656
1540.740741,-1.04213239
1541.666667,-1.062767596
1542.592593,-1.084540979
1543.518519,-1.106281245
1544.444444,-1.128087493
1545.37037,-1.150470523
1546.296296,-1.173784738
1547.222222,-1.19818332
1548.148148,-1.222070808
1549.074074,-1.246461539
1550,-1.271973206
1550.925926,-1.297564163
1551.851852,-1.323165431
1552.777778,-1.3497309
1553.703704,-1.375231015
1554.62963,-1.399025975
1555.555556,-1.423126185
1556.481481,-1.448133711
1557.407407,-1.472819979
1558.333333,-1.498823138
1559.259259,-1.52511354
1560.185185,-1.550763275
1561.111111,-1.576222718
1562.037037,-1.601024154
1562.962963,-1.624591769
1563.888889,-1.648783671
1564.814815,-1.674670762
1565.740741,-1.699817491
1566.666667,-1.72290954
1567.592593,-1.744636316
1568.518519,-1.766696028
1569.444444,-1.789229637
1570.37037,-1.81073564
1571.296296,-1.831811292
1572.222222,-1.852026625
1573.148148,-1.871756447
1574.074074,-1.889664765
1575,-1.907257842
1575.925926,-1.924798926
1576.851852,-1.941324926
1577.777778,-1.956480811
1578.703704,-1.970643568
1579.62963,-1.984232162
1580.555556,-1.997277868
1581.481481,-2.009518978
1582.407407,-2.02132286
1583.333333,-2.032079664
1584.259259,-2.041767548
1585.185185,-2.049696262
1586.111111,-2.05671179
1587.037037,-2.063844921
1587.962963,-2.071088383
1588.888889,-2.076955852
1589.814815,-2.081868954
1590.740741,-2.08565096
1591.666667,-2.088175222
1592.592593,-2.090395341
1593.518519,-2.091984066
1594.444444,-2.092336779
1595.37037,-2.091979818
1596.296296,-2.0909836
1597.222222,-2.09004891
1598.148148,-2.088689386
1599.074074,-2.085104201
1600,-2.080923105
1600.925926,-2.075418951
1601.851852,-2.069494902
1602.777778,-2.063843915
1603.703704,-2.056724253
1604.62963,-2.048700984
1605.555556,-2.038964639
1606.481481,-2.028534445
1607.407407,-2.018139779
1608.333333,-2.007101401
1609.259259,-1.994224473
1610.185185,-1.980084601
1611.111111,-1.964171145
1612.037037,-1.948353638
1612.962963,-1.933909891
1613.888889,-1.917540309
1614.814815,-1.899002131
1615.740741,-1.880251258
1616.666667,-1.860717858
1617.592593,-1.840654551
1618.518519,-1.819098089
1619.444444,-1.795402313
1620.37037,-1.771633028
1621.296296,-1.748585234
1622.222222,-1.724411208
1623.148148,-1.699773986
1624.074074,-1.674496657
1625,-1.647571362
1625.925926,-1.619698382
1626.851852,-1.592245249
1627.777778,-1.563807932
1628.703704,-1.535530534
1629.62963,-1.507158476
1630.555556,-1.478703544
1631.481481,-1.449872021
1632.407407,-1.419645634
1633.333333,-1.389775477
1634.259259,-1.360084298
1635.185185,-1.330178284
1636.111111,-1.299336278
1637.037037,-1.268507421
1637.962963,-1.238300609
1638.888889,-1.20824371
1639.814815,-1.179630388
1640.740741,-1.151061353
1641.666667,-1.123234279
1642.592593,-1.095378718
1643.518519,-1.065868008
1644.444444,-1.036682816
1645.37037,-1.009149215
1646.296296,-0.983491257
1647.222222,-0.958105745
1648.148148,-0.93275846
1649.074074,-0.907877954
1650,-0.883302765
1650.925926,-0.859932153
1651.851852,-0.836939094
1652.777778,-0.813067016
1653.703704,-0.79028278
1654.62963,-0.768726391
1655.555556,-0.749347353
1656.481481,-0.730399337
1657.407407,-0.711788134
1658.333333,-0.69480457
1659.259259,-0.677303237
1660.185185,-0.660240606
1661.111111,-0.644952346
1662.037037,-0.631541448
1662.962963,-0.618703929
1663.888889,-0.605325518
1664.814815,-0.593035755
1665.740741,-0.581959439
1666.666667,-0.571498798
1667.592593,-0.563196501
1668.518519,-0.555203804
1669.444444,-0.547475404
1670.37037,-0.540834195
1671.296296,-0.534959609
1672.222222,-0.530452126
1673.148148,-0.52698667
1674.074074,-0.524960586
1675,-0.523832654
1675.925926,-0.522828496
1676.851852,-0.52351378
1677.777778,-0.525375471
1678.703704,-0.527694318
1679.62963,-0.531871754
1680.555556,-0.536949925
1681.481481,-0.54147592
1682.407407,-0.547298699
1683.333333,-0.555676364
1684.259259,-0.564982765
1685.185185,-0.574052129
1686.111111,-0.583700037
1687.037037,-0.594450599
1687.962963,-0.606162121
1688.888889,-0.618272969
1689.814815,-0.631632284
1690.740741,-0.646420066
1691.666667,-0.660566923
1692.592593,-0.674450063
1693.518519,-0.689432206
1694.444444,-0.704792113
1695.37037,-0.720750474
1696.296296,-0.736407462
1697.222222,-0.753615599
1698.148148,-0.770808934
1699.074074,-0.788305463
1700,-0.806664408
1700.925926,-0.826120616
1701.851852,-0.846063581
1702.777778,-0.865103304
1703.703704,-0.884555542
1704.62963,-0.906369554
1705.555556,-0.928829167
1706.481481,-0.95035628
1707.407407,-0.970743607
1708.333333,-0.992777651
1709.259259,-1.016565643
1710.185185,-1.040203202
1711.111111,-1.063892144
1712.037037,-1.085717507
1712.962963,-1.108111409
1713.888889,-1.131738581
1714.814815,-1.15541676
1715.740741,-1.179306059
1716.666667,-1.202134479
1717.592593,-1.224960371
1718.518519,-1.248234174
1719.444444,-1.270436623
1720.37037,-1.293557632
1721.296296,-1.317096471
1722.222222,-1.340355604
1723.148148,-1.363677945
1724.074074,-1.387498467
1725,-1.411052881
1725.925926,-1.433863383
1726.851852,-1.457797173
1727.777778,-1.481506319
1728.703704,-1.504787948
1729.62963,-1.528630578
1730.555556,-1.552815501
1731.481481,-1.576983791
1732.407407,-1.601051629
